name,specialization,latitude,longitude,hospital_name
"SHAFIQ REHMAN, DR.",RHEUMATOLOGIST,24.85369521,67.03996306,NICVD
Shafique Rehman,RHEUMATOLOGIST,24.89232084,67.07542773,Agha Khan
Saman Ali,RHEUMATOLOGIST,24.89232084,67.07542773,Agha Khan
Mahfooz Peshimam,RHEUMATOLOGIST,24.89232084,67.07542773,Agha Khan
Saliha Ishaq,RHEUMATOLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Saliha Ishaq,RHEUMATOLOGIST,24.81441837,67.02243839,South City Hospital
"Mahfooz Peshimam, M.D",RHEUMATOLOGIST,24.81441837,67.02243839,South City Hospital
Prof. Samina Ghaznavi,RHEUMATOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Tabe Rasool,RHEUMATOLOGY,24.94434275,67.13907265,Dow
Dr. Afsheen Faryal,RHEUMATOLOGY,24.94434275,67.13907265,Dow
Dr. Tahira Perveen Umer,RHEUMATOLOGY,24.89111874,67.06600414,Liaquat National
Dr. Hamza Afroze Alam,RHEUMATOLOGY,24.89111874,67.06600414,Liaquat National
Dr. Syed Mahfooz Alam,RHEUMATOLOGY,24.89111874,67.06600414,Liaquat National
Dr. Amir Riaz,RHEUMATOLOGY,24.89111874,67.06600414,Liaquat National
Dr. Tabe Rasool,RHEUMATOLOGY,24.89111874,67.06600414,Liaquat National
Dr. Lubna Nazir,RHEUMATOLOGY,24.89111874,67.06600414,Liaquat National
DR. HAMZA ALAM,RHEUMATOLOGY / MEDICINE (JOINTS SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. AHMED IQBAL MIRZA,RHEUMATOLOGY / MEDICINE (JOINTS SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
Dr. Furqan Khan,RHEUMATOLOGY / MEDICINE (JOINTS SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
DR. ASHAR EKHLAQ AHMED,RHEUMATOLOGY / MEDICINE (JOINTS SPECIALIST),24.81744784,67.00775898,Ziauddin Hospital
Dr. Amtul Bakhtiari,SONOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Shama Zehra,SONOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Faeza Ubaid,SONOLOGIST,24.81441837,67.02243839,South City Hospital
Dr. Dilip Kumar,SONOLOGIST,24.81441837,67.02243839,South City Hospital
MS. FARYAL QAYYUM,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MR. PARVIN ATHWANI,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. SYEDA AQSA ALAM,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MISS AREESHA KHAN,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. ABEERA BINT E USMAN,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. RABIA,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
DR. AMINA SIDDIQUI,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MR. HAFEEZ PUNJANI,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. MAHNOOR HASAN,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
DR. RUBINA ASIM SIDDIQUI,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. TAHMEENA TABISH,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. TALEAH TARIQ,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. ANUSHA ABDUL SAMAD,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. INAARA RAHIM SOMANI,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. ZOHA ASIF,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MISS SHEHLA JUNAID,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. AYESHA SIDDIQA,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
MS. RABBIHA BINTE SOHAIL,SPEECH & LANGUAGE THERAPY CLINIC,24.81744784,67.00775898,Ziauddin Hospital
Amber Amir Ali,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Aasma Naz,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Noorulain Ghulam,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Marium Ali,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Syeda Fatima Rizvi,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Hamamah Ansari,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Tania Furqan,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Noureen Amber,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
Natasha Farid,SPEECH AND OCCUPATIONAL THERAPIST,24.89232084,67.07542773,Agha Khan
"FAUZIA SHAH, DR.",SPEECH THERAPIST,24.85369521,67.03996306,NICVD
Mrs. Fouzia Shah,SPEECH THERAPIST,24.81441837,67.02243839,South City Hospital
Ms. Rabika Amanullah,SPEECH THERAPIST,24.81441837,67.02243839,South City Hospital
Dr. Ahmed Irfan,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Farhan Gulzar,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr.  Amanullah  Khan,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Prof. Dr. Salman Yousuf Sharif,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Manzar Hussain,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Aamir Saghir,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Imran,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Rafay,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Saad Akhter Khan,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Yousuf Shaikh,SPINAL AND NEUROSURGERY,24.89111874,67.06600414,Liaquat National
Dr. Irum Tareen,SURGEON,24.84691306,67.05618623,NMC
Dr. Taimur Asif,SURGEON,24.84691306,67.05618623,NMC
Dr. Suhayb Khushk,SURGEON,24.84691306,67.05618623,NMC
Dr. M. Tayyab Siddique,SURGICAL ONCOLOGY,24.94434275,67.13907265,Dow
"NIAZ HUSSAIN, DR.",THORACIC SURGEON,24.85369521,67.03996306,NICVD
Dr. Syed Mahmood Ul Haq,THORACIC SURGERY,24.89111874,67.06600414,Liaquat National
Dr. Jawed Ahmed Memon,THORACIC SURGERY,24.89111874,67.06600414,Liaquat National
DR. NIAZ HUSSAIN SOOMRO,THORACIC SURGERY / CHEST SURGERY,24.81744784,67.00775898,Ziauddin Hospital
DR.TANVEER AHMED,THORACIC SURGERY / CHEST SURGERY,24.81744784,67.00775898,Ziauddin Hospital
DR. MEHMOOD-UL-HAQ,THORACIC SURGERY / CHEST SURGERY,24.81744784,67.00775898,Ziauddin Hospital
DR. MISAUQ MAZCURI,THORACIC SURGERY / CHEST SURGERY,24.81744784,67.00775898,Ziauddin Hospital
Dr. Fizza Iftikhar,THORACIC SURGERY / CHEST SURGERY,24.81744784,67.00775898,Ziauddin Hospital
Dr. Mehreen Iqbal,URO-GYNAECOLOGY,24.94434275,67.13907265,Dow
Dr. Sanam Imtiaz,URO-GYNAECOLOGY,24.94434275,67.13907265,Dow
Dr. Lubna Razzak,URO-GYNAECOLOGY,24.91899398,67.06395372,Tabba Heart Institute
"ISHRAT SALEEM, DR.",UROLOGIST,24.85369521,67.03996306,NICVD
"MUHAMMAD HAMMAD ALI MITHANI, DR.",UROLOGIST,24.85369521,67.03996306,NICVD
"SHAHZAD ALI, DR.",UROLOGIST,24.85369521,67.03996306,NICVD
"MEHVISH CHOUGLAY, DR.",UROLOGIST,24.85369521,67.03996306,NICVD
"SUNIL KUMAR, DR.",UROLOGIST,24.85369521,67.03996306,NICVD
Dr. Naranjan Lal,UROLOGIST,24.94434275,67.13907265,Dow
Dr. Hammad Mithani,UROLOGIST,24.94434275,67.13907265,Dow
Dr. Rashid Bin Hamid,UROLOGIST,24.94434275,67.13907265,Dow
Dr. Asim,UROLOGIST,24.94434275,67.13907265,Dow
Dr. Anila Jamshaid,UROLOGIST,24.8176517,67.11176696,Indus
Dr. Zehra Kazmi,UROLOGIST,24.8176517,67.11176696,Indus
Dr. Abdul Hafeez,UROLOGIST,24.8176517,67.11176696,Indus
Wajahat Aziz,UROLOGIST,24.89232084,67.07542773,Agha Khan
Imran Khan Jalbani,UROLOGIST,24.89232084,67.07542773,Agha Khan
Farhat Abbas,UROLOGIST,24.89232084,67.07542773,Agha Khan
Roshan-E-Shahid Rana,UROLOGIST,24.89232084,67.07542773,Agha Khan
Syed Muhammad Nazim,UROLOGIST,24.89232084,67.07542773,Agha Khan
M. Hammad Athar,UROLOGIST,24.89232084,67.07542773,Agha Khan
Raziuddin Biyabani,UROLOGIST,24.89232084,67.07542773,Agha Khan
"Nuzhat Faruqui, TI",UROLOGIST,24.89232084,67.07542773,Agha Khan
Dr. Sharjeel Saulat,UROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Dur Amin,UROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Jahanzeb Shaikh,UROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr . Saeed Ud Din Qadri,UROLOGIST,24.91899398,67.06395372,Tabba Heart Institute
Dr. Adnan Munir Khawaja,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Agha Ghulam Mustafa,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Ali Raza,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Yasir Murtaza,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Waqas Ahmed,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Sana Khurshid,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Atif Javed,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Zubda Malik,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Shahab Javid,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Ali,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Muhammad Rashid,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Mohammad Asim,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Syed Farhan Ahmed,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Iqbal Shahzad,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Ishrat Saleem,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. Aziz Abdullah,UROLOGIST,24.89111874,67.06600414,Liaquat National
Dr. S M Sajid Ali,UROLOGIST,24.89111874,67.06600414,Liaquat National
DR. ATIF JAVED,SONOLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Prof. Ahmed Fawad,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD FARJAD,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. YASIR MURTAZA,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. HIRA ANIS BUMBIA,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. NARESH KUMAR VALECHA,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
Dr Raja Rizwan Ahmed,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. ANIS HUSSAIN JAFFERY,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. RAJA RIZWAN AHMED,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
DR. RASHID BIN HAMID,UROLOGIST,24.81744784,67.00775898,Ziauddin Hospital
"KAMAL M. YOUSUF, DR.",VASCULAR SURGEON,24.85369521,67.03996306,NICVD
"NAJAM U DDIN, DR.",VASCULAR SURGEON,24.85369521,67.03996306,NICVD
"KHALIL UR REHMAN, DR.",VASCULAR SURGEON,24.85369521,67.03996306,NICVD
"FAHAD MEMON, DR.",VASCULAR SURGEON,24.85369521,67.03996306,NICVD
Dr. Ammar Pirzada,VASCULAR SURGEON,24.94434275,67.13907265,Dow
DR. HAMMAD ALAM,VASCULAR SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. MUHAMMAD FAHAD TARIQ BERLAS,VASCULAR SURGEON,24.81744784,67.00775898,Ziauddin Hospital
DR. KAMAL M. YOUSUF,VASCULAR SURGEON,24.81744784,67.00775898,Ziauddin Hospital
M.AMMAR PERZADA,VASCULAR SURGEON,24.81744784,67.00775898,Ziauddin Hospital
Fareed Ahmed Shaikh,VASCULAR SURGEON,24.89232084,67.07542773,Agha Khan
Ziaur Rehman,VASCULAR SURGEON,24.89232084,67.07542773,Agha Khan
Nadeem A. Siddiqui,VASCULAR SURGEON,24.89232084,67.07542773,Agha Khan
Dr. Syed Muhammad Hammad  Alam,VASCULAR SURGERY,24.89111874,67.06600414,Liaquat National
Dr. Rabia Gilani,VASCULAR SURGERY,24.89111874,67.06600414,Liaquat National
Prof. Dr. Kamal Muhammad Yousuf,VASCULAR SURGERY,24.89111874,67.06600414,Liaquat National
